1923.00   -6.40000   0.00
1923.08   -6.70000   0.00
1923.17   -5.30000   0.00
1923.25   -4.40000   0.00
1923.33   -2.10000   0.00
1923.42    2.00000   0.00
1923.50    5.80000   0.00
1923.58    7.50000   0.00
1923.67    9.80000   0.00
1923.75    9.80000   0.00
1923.83    8.70000   0.00
1923.92    7.00000   0.00
1924.00    5.80000   0.00
1924.08    5.10000   0.00
1924.17    1.70000   0.00
1924.25   -1.00000   0.00
1924.33   -3.70000   0.00
1924.42   -6.10000   0.00
1924.50   -9.40000   0.00
1924.58   -8.20000   0.00
1924.67   -8.70000   0.00
1924.75   -7.80000   0.00
1924.83   -7.40000   0.00
1924.92   -7.50000   0.00
1925.00   -8.30000   0.00
1925.08   -8.00000   0.00
1925.17   -7.00000   0.00
1925.25   -5.10000   0.00
1925.33   -0.90000   0.00
1925.42    3.10000   0.00
1925.50    6.80000   0.00
1925.58    9.30000   0.00
1925.67   10.90000   0.00
1925.75   11.10000   0.00
1925.83   11.10000   0.00
1925.92   12.40000   0.00
1926.00   13.00000   0.00
1926.08   13.40000   0.00
1926.17   12.80000   0.00
1926.25   12.50000   0.00
1926.33   10.90000   0.00
1926.42    8.90000   0.00
1926.50    6.50000   0.00
1926.58    3.90000   0.00
1926.67    1.60000   0.00
1926.75   -0.60000   0.00
1926.83   -1.90000   0.00
1926.92   -1.70000   0.00
1927.00   -2.60000   0.00
1927.08   -3.10000   0.00
1927.17   -3.80000   0.00
1927.25   -4.20000   0.00
1927.33   -4.70000   0.00
1927.42   -2.50000   0.00
1927.50   -1.70000   0.00
1927.58    0.50000   0.00
1927.67    2.10000   0.00
1927.75    2.10000   0.00
1927.83    3.00000   0.00
1927.92    2.30000   0.00
1928.00    0.00000   0.00
1928.08   -2.10000   0.00
1928.17   -1.50000   0.00
1928.25   -2.50000   0.00
1928.33   -1.40000   0.00
1928.42   -1.10000   0.00
1928.50   -0.50000   0.00
1928.58   -1.70000   0.00
1928.67   -2.50000   0.00
1928.75   -4.00000   0.00
1928.83   -4.50000   0.00
1928.92   -5.60000   0.00
1929.00   -5.20000   0.00
1929.08   -5.40000   0.00
1929.17   -3.20000   0.00
1929.25   -1.20000   0.00
1929.33    0.70000   0.00
1929.42    1.50000   0.00
1929.50    2.70000   0.00
1929.58    1.30000   0.00
1929.67    0.20000   0.00
1929.75    0.40000   0.00
1929.83   -0.60000   0.00
1929.92   -1.60000   0.00
1930.00   -0.90000   0.00
1930.08    1.00000   0.00
1930.17    0.40000   0.00
1930.25    2.30000   0.00
1930.33    4.30000   0.00
1930.42    5.20000   0.00
1930.50    6.70000   0.00
1930.58    8.00000   0.00
1930.67    8.40000   0.00
1930.75    8.40000   0.00
1930.83    8.10000   0.00
1930.92    8.70000   0.00
1931.00    9.10000   0.00
1931.08    8.50000   0.00
1931.17    6.30000   0.00
1931.25    4.80000   0.00
1931.33    1.60000   0.00
1931.42    1.00000   0.00
1931.50   -0.70000   0.00
1931.58    0.40000   0.00
1931.67    1.00000   0.00
1931.75   -0.10000   0.00
1931.83   -1.30000   0.00
1931.92   -0.50000   0.00
1932.00   -0.20000   0.00
1932.08    2.30000   0.00
1932.17    3.90000   0.00
1932.25    5.10000   0.00
1932.33    6.60000   0.00
1932.42    6.60000   0.00
1932.50    5.00000   0.00
1932.58    5.00000   0.00
1932.67    4.90000   0.00
1932.75    2.80000   0.00
1932.83    2.70000   0.00
1932.92    1.20000   0.00
1933.00    0.60000   0.00
1933.08   -0.20000   0.00
1933.17   -0.80000   0.00
1933.25   -2.50000   0.00
1933.33   -3.20000   0.00
1933.42   -4.40000   0.00
1933.50   -5.20000   0.00
1933.58   -5.50000   0.00
1933.67   -6.20000   0.00
